mol,geom,seconds
omegacsd_DIZREJ,rmsd28-opt,1742.714
omegacsd_DIZREJ,rmsd29-opt,1750.228
omegacsd_DIZREJ,rmsd4-opt,1753.478
omegacsd_DIZWAK,rmsd104-opt,1189.691
omegacsd_DIZWAK,rmsd105-opt,1200.691
omegacsd_DIZWAK,rmsd107-opt,1193.201
omegacsd_DIZWAK,rmsd108-opt,1200.614
omegacsd_DIZWAK,rmsd113-opt,1199.817
omegacsd_DIZWAK,rmsd116-opt,1196.334
omegacsd_DIZWAK,rmsd121-opt,1190.483
omegacsd_DIZWAK,rmsd132-opt,1198.99
omegacsd_DIZWAK,rmsd133-opt,1196.218
omegacsd_DIZWAK,rmsd245-opt,1189.01
omegacsd_DUZRAR,rmsd101-opt,2747.381
omegacsd_DUZRAR,rmsd141-opt,2754.435
omegacsd_DUZRAR,rmsd154-opt,2744.878
omegacsd_DUZRAR,rmsd158-opt,2737.887
omegacsd_DUZRAR,rmsd205-opt,2702.858
omegacsd_DUZRAR,rmsd234-opt,2672.752
omegacsd_DUZRAR,rmsd250-opt,2585.757
omegacsd_DUZRAR,rmsd70-opt,2283.754
omegacsd_DUZRAR,rmsd71-opt,2284.054
omegacsd_DUZRAR,rmsd82-opt,2495.064
omegacsd_FAJVAN,rmsd10-opt,1218.508
omegacsd_FAJVAN,rmsd127-opt,1219.153
omegacsd_FAJVAN,rmsd184-opt,1215.193
omegacsd_FAJVAN,rmsd217-opt,1270.188
omegacsd_FAJVAN,rmsd22-opt,1211.941
omegacsd_FAJVAN,rmsd247-opt,1216.834
omegacsd_FAJVAN,rmsd7-opt,1283.823
omegacsd_FAJVAN,rmsd80-opt,1212.69
omegacsd_FAJVAN,rmsd98-opt,1281.133
omegacsd_FAJVAN,rmsd9-opt,1291.684
omegacsd_FANRER,rmsd124-opt,4154.312
omegacsd_FANRER,rmsd129-opt,4133.133
omegacsd_FANRER,rmsd15-opt,4142.163
omegacsd_FANRER,rmsd173-opt,4150.25
omegacsd_FANRER,rmsd205-opt,4138.906
omegacsd_FANRER,rmsd32-opt,4147.871
omegacsd_FANRER,rmsd42-opt,4141.33
omegacsd_FANRER,rmsd72-opt,4146.68
omegacsd_FANRER,rmsd84-opt,4162.57
omegacsd_FANRER,rmsd85-opt,4162.777
omegacsd_FEKYEZ,rmsd105-opt,1332.622
omegacsd_FEKYEZ,rmsd134-opt,1334.843
omegacsd_FEKYEZ,rmsd13-opt,1336.017
omegacsd_FEKYEZ,rmsd14-opt,1333.903
omegacsd_FEKYEZ,rmsd15-opt,1332.966
omegacsd_FEKYEZ,rmsd172-opt,1336.422
omegacsd_FEKYEZ,rmsd175-opt,1336.538
omegacsd_FEKYEZ,rmsd1-opt,1334.803
omegacsd_FEKYEZ,rmsd214-opt,1330.784
omegacsd_FEKYEZ,rmsd238-opt,1333.438
omegacsd_FEVZUB,rmsd103-opt,1333.554
