,mol,geom,dlpno,b3lyp-svp,b3lyp-tz,b97-3c,mp2,pbe-svp,pbe,pbeh-3c,wb97x,gfn,gfn2,pm7
4534,omegacsd_SIHDES,rmsd15-opt,21084.532000000003,351.181,1651.115,309.438,2194.9139999999998,150.132,346.97,1045.9289999999999,2628.616,4.14,1.13,0.062
4535,omegacsd_SIHDES,rmsd49-opt,22271.085,363.124,1700.065,247.011,2178.073,155.265,410.49199999999996,1452.9289999999999,2626.548,3.84,2.35,0.055
4536,omegacsd_SIHDES,rmsd50-opt,22666.607999999997,366.51599999999996,1710.895,241.199,2200.583,156.63299999999998,389.848,1180.782,2644.117,3.77,4.37,0.055
4537,omegacsd_SIHDES,rmsd53-opt,23145.782000000003,371.19199999999995,1737.586,247.225,2228.583,171.75799999999998,398.461,1123.117,2791.012,2.87,0.9,0.055
4538,omegacsd_SIHDES,rmsd56-opt,22523.37,359.795,1692.685,276.558,2262.83,165.52700000000002,383.065,1061.323,2604.75,3.93,1.88,0.055
4539,omegacsd_SIHDES,rmsd59-opt,21487.425,352.345,1664.55,313.957,2132.004,162.186,346.764,1019.732,2551.9570000000003,3.64,0.95,0.055
4540,omegacsd_SIHDES,rmsd60-opt,21737.414,350.99,1672.807,317.363,2145.906,160.504,349.92699999999996,1031.9589999999998,2571.1620000000003,8.03,0.9,0.047
4541,omegacsd_SIHDES,rmsd61-opt,21112.042999999998,335.668,1655.0839999999998,299.858,2114.076,146.049,346.283,960.0989999999999,2637.08,1.23,2.94,0.055
4542,omegacsd_SIHDES,rmsd62-opt,21965.177000000003,330.60699999999997,1647.614,341.02099999999996,2181.451,143.881,334.912,960.322,2594.076,2.97,0.87,0.047
4543,omegacsd_SIHDIW,rmsd100-opt,35455.335,749.2539999999999,3029.453,423.959,4428.64,265.362,641.186,1074.045,4860.613,4.46,1.24,0.086
4544,omegacsd_SIHDIW,rmsd109-opt,32468.352000000003,733.197,2947.938,441.897,4398.72,258.221,624.931,1099.751,4750.267,1.26,3.83,0.078
4545,omegacsd_SIHDIW,rmsd115-opt,33203.935,733.2669999999999,2967.258,570.371,4389.177,257.789,625.569,994.679,4942.397,6.86,1.36,0.078
4546,omegacsd_SIHDIW,rmsd116-opt,32760.999,735.159,2954.65,507.00300000000004,4368.492,274.069,622.5269999999999,1063.899,4939.668,7.33,1.9,0.086
4547,omegacsd_SIHDIW,rmsd117-opt,33027.973,740.9739999999999,2955.4790000000003,399.93699999999995,4354.455,255.50099999999998,627.205,969.696,4731.514,2.48,3.16,0.078
4548,omegacsd_SIHDIW,rmsd121-opt,31520.597999999998,738.409,2920.7090000000003,489.147,4205.044,250.61700000000002,604.239,965.2460000000001,4740.306,3.87,1.54,0.078
4549,omegacsd_SIHDIW,rmsd26-opt,32164.062,740.8610000000001,2919.153,393.077,4070.9559999999997,239.577,601.384,959.605,4902.906,4.72,4.4,0.086
4550,omegacsd_SIHDIW,rmsd50-opt,33029.106,735.492,2913.635,543.039,4008.296,239.88,607.8580000000001,1059.526,4756.698,4.03,5.56,0.094
4551,omegacsd_SIHDIW,rmsd51-opt,33701.187000000005,740.952,2926.172,501.89599999999996,4031.795,242.51,609.5840000000001,1019.936,4837.732,5.69,1.57,0.086
4552,omegacsd_SIHDIW,rmsd84-opt,34125.142,750.612,2889.2490000000003,441.42,4034.132,242.31900000000002,612.345,963.064,4870.79,3.0,1.13,0.078
4553,omegacsd_SIHVUA,rmsd115-opt,10463.021,167.33700000000002,788.429,57.505,993.315,77.613,180.805,229.437,1195.1660000000002,2.7,2.05,0.031
4554,omegacsd_SIHVUA,rmsd118-opt,10660.912,161.851,788.904,59.797,999.057,77.247,180.793,229.245,1212.149,1.08,2.75,0.031
4555,omegacsd_SIHVUA,rmsd119-opt,10630.271,160.804,788.325,57.556999999999995,1000.1489999999999,77.314,179.713,229.422,1203.914,3.9,0.67,0.031
4556,omegacsd_SIHVUA,rmsd124-opt,10623.472,162.269,788.393,59.751999999999995,1001.953,82.75200000000001,179.63099999999997,228.282,1203.52,4.83,2.07,0.031
4557,omegacsd_SIHVUA,rmsd128-opt,10760.225,162.649,789.3530000000001,57.501000000000005,1005.673,77.368,179.146,231.385,1206.64,7.02,3.61,0.023
4558,omegacsd_SIHVUA,rmsd143-opt,10244.084,161.998,790.21,57.452,1001.192,77.562,180.00599999999997,230.426,1205.781,2.94,2.99,0.039
4559,omegacsd_SIHVUA,rmsd157-opt,9859.427,161.03,790.564,57.535,999.997,77.616,179.39,231.292,1209.33,2.08,2.07,0.039
4560,omegacsd_SIHVUA,rmsd158-opt,9455.073,161.997,789.2689999999999,57.703,999.443,77.586,176.62599999999998,231.88400000000001,1206.438,1.31,2.99,0.023
4561,omegacsd_SIHVUA,rmsd171-opt,8901.17,161.89600000000002,790.1389999999999,60.13,1007.17,77.258,176.896,229.949,1209.9089999999999,2.4,1.95,0.031
4562,omegacsd_SIHVUA,rmsd17-opt,9068.836,162.024,789.505,57.608000000000004,1000.1139999999999,77.297,177.06599999999997,230.386,1211.788,4.03,0.65,0.031
4563,omegacsd_SILTUC,rmsd123-opt,16671.877,245.7,1119.3210000000001,92.245,1369.579,111.025,249.456,265.293,1763.06,4.4,1.98,0.039
4564,omegacsd_SILTUC,rmsd162-opt,15421.215,244.033,1129.532,91.645,1368.9470000000001,110.154,248.567,263.029,1747.8339999999998,1.43,2.13,0.047
4565,omegacsd_SILTUC,rmsd219-opt,16207.556999999999,246.459,1139.979,85.477,1384.009,111.544,250.96099999999998,267.04,1837.769,2.4,0.92,0.039
4566,omegacsd_SILTUC,rmsd231-opt,15786.278,244.49599999999998,1126.687,91.801,1370.9660000000001,110.52,266.36400000000003,264.44599999999997,1713.42,2.54,0.68,0.039
4567,omegacsd_SILTUC,rmsd239-opt,15933.889,245.484,1133.68,92.024,1373.035,110.804,248.80599999999998,268.402,1794.1660000000002,1.45,0.91,0.039
4568,omegacsd_SILTUC,rmsd244-opt,15709.544,243.47400000000002,1125.316,84.06200000000001,1421.021,109.416,246.80700000000002,266.704,1777.825,8.04,1.01,0.039
4569,omegacsd_SILTUC,rmsd245-opt,15722.236,243.81400000000002,1132.323,91.708,1427.25,110.069,248.577,268.255,1708.121,1.8,2.33,0.039
4570,omegacsd_SILTUC,rmsd246-opt,16482.014,245.04,1133.708,91.98700000000001,1368.5639999999999,110.676,249.53900000000002,269.89,1714.513,2.4,2.22,0.039
4571,omegacsd_SILTUC,rmsd48-opt,15877.718,244.65,1125.752,92.03299999999999,1368.779,110.39399999999999,248.73,268.05,1784.7679999999998,3.1,2.28,0.039
4572,omegacsd_SILTUC,rmsd79-opt,16970.171000000002,245.549,1139.872,85.868,1388.8270000000002,111.59899999999999,250.416,266.652,1807.575,6.1,1.33,0.039
4573,omegacsd_SINKUV,rmsd101-opt,21167.588,286.83099999999996,1505.8429999999998,113.348,1772.851,128.41899999999998,338.964,406.77099999999996,2280.7960000000003,5.25,0.78,0.039
4574,omegacsd_SINKUV,rmsd106-opt,20276.548,287.248,1508.01,113.655,1763.082,128.811,342.033,407.986,2293.481,5.2,0.95,0.039
4575,omegacsd_SINKUV,rmsd10-opt,20030.707,288.059,1509.6029999999998,113.57600000000001,1726.136,128.403,338.963,406.48199999999997,2247.768,2.78,2.53,0.047
4576,omegacsd_SINKUV,rmsd115-opt,20254.798,286.131,1503.274,113.016,1724.3670000000002,128.759,342.162,405.664,2225.71,2.68,2.52,0.039
4577,omegacsd_SINKUV,rmsd119-opt,20171.385,287.296,1507.213,113.389,1733.006,128.83,341.593,407.44300000000004,2213.869,1.18,2.48,0.039
4578,omegacsd_SINKUV,rmsd122-opt,20175.983,286.873,1502.265,114.009,1697.754,129.04399999999998,340.961,407.786,2165.613,3.31,4.3,0.047
4579,omegacsd_SINKUV,rmsd127-opt,19767.013,290.637,1509.479,113.958,1696.3220000000001,128.94899999999998,342.285,407.037,2104.19,5.35,5.5,0.039
4580,omegacsd_SINKUV,rmsd16-opt,20483.075,286.1,1505.2820000000002,113.25200000000001,1698.7320000000002,127.863,341.675,403.39099999999996,2101.416,5.76,2.25,0.039
4581,omegacsd_SINKUV,rmsd182-opt,20130.748,287.36400000000003,1501.3220000000001,113.147,1717.102,125.70100000000001,341.275,396.26099999999997,2112.237,6.11,0.91,0.039
4582,omegacsd_SINKUV,rmsd208-opt,19524.207,287.921,1503.185,115.67200000000001,1707.545,125.618,341.843,396.801,2101.89,0.96,0.74,0.039
4583,omegacsd_SISYIC,rmsd104-opt,30745.522,356.35900000000004,2041.237,157.826,2876.667,180.05599999999998,464.75699999999995,582.091,3379.131,3.06,4.84,0.055
4584,omegacsd_SISYIC,rmsd109-opt,31045.668999999998,355.73800000000006,2040.2879999999998,156.999,2782.968,180.016,465.445,585.033,3378.381,8.12,1.99,0.055
4585,omegacsd_SISYIC,rmsd126-opt,31084.837000000003,355.73900000000003,2033.38,157.71200000000002,2825.719,180.205,464.36699999999996,586.215,3387.255,6.22,5.72,0.047
4586,omegacsd_SISYIC,rmsd152-opt,32266.385,356.20099999999996,2036.872,157.157,2788.163,180.18400000000003,463.608,584.028,3373.16,5.13,0.92,0.047
4587,omegacsd_SISYIC,rmsd200-opt,32251.682999999997,355.00199999999995,2033.639,157.35399999999998,2789.052,179.805,462.755,582.57,3370.336,4.25,0.98,0.055
4588,omegacsd_SISYIC,rmsd202-opt,28774.173,355.44599999999997,2034.22,158.343,2789.236,178.57299999999998,464.7,579.003,3388.738,3.12,2.69,0.047
4589,omegacsd_SISYIC,rmsd212-opt,31036.667999999998,355.045,2027.414,157.127,2778.735,175.449,465.592,556.077,3388.296,7.61,2.65,0.055
4590,omegacsd_SISYIC,rmsd232-opt,30976.029,355.98800000000006,2015.43,156.612,2738.3559999999998,175.26,459.67,605.004,3391.348,3.84,2.26,0.055
4591,omegacsd_SISYIC,rmsd248-opt,32039.455,355.236,1876.3829999999998,156.855,2689.032,174.14700000000002,461.916,604.826,3394.474,4.02,4.48,0.062
4592,omegacsd_SISYIC,rmsd58-opt,31494.304,355.915,1978.256,156.616,2649.632,167.40900000000002,458.42900000000003,606.984,3394.2870000000003,4.85,0.85,0.055
4593,omegacsd_SIZDOU,rmsd154-opt,43497.04,807.93,3747.147,284.45599999999996,6117.721,285.06,758.8330000000001,1121.316,6454.278,9.34,1.22,0.094
4594,omegacsd_SIZDOU,rmsd161-opt,39471.312000000005,738.498,3753.415,252.80700000000002,5763.473000000001,277.214,733.314,1055.681,5508.203,4.44,1.32,0.094
4595,omegacsd_SIZDOU,rmsd174-opt,51599.63,810.3689999999999,4080.127,291.11,6318.401,333.708,839.875,1300.163,6732.522,4.2,3.79,0.086
4596,omegacsd_SIZDOU,rmsd185-opt,55839.39599999999,836.4060000000001,4547.053,329.49699999999996,6436.918000000001,318.968,943.446,1472.3339999999998,6961.847,3.73,1.38,0.086
4597,omegacsd_SIZDOU,rmsd201-opt,46119.893,824.415,4180.294,297.587,5811.880999999999,308.177,847.173,1262.1689999999999,6302.446999999999,2.69,2.56,0.109
4598,omegacsd_SLFNMB04,rmsd12-opt,10820.806999999999,152.88299999999998,850.7769999999999,69.29899999999999,971.248,87.00399999999999,191.225,207.468,1277.0710000000001,5.6,1.29,0.055
4599,omegacsd_SLFNMB04,rmsd17-opt,10845.268,152.778,849.785,69.222,973.5269999999999,86.495,190.293,206.54,1273.4189999999999,4.07,0.68,0.055
4600,omegacsd_SLFNMB04,rmsd49-opt,11185.538999999999,152.662,854.707,69.123,974.663,86.677,190.949,207.604,1276.432,5.68,1.63,0.055
4601,omegacsd_SLFNMB04,rmsd50-opt,11179.833,153.615,855.1489999999999,69.439,979.298,86.88799999999999,192.21900000000002,208.625,1284.4560000000001,4.54,0.63,0.047
4602,omegacsd_SLFNMB04,rmsd52-opt,10982.555,167.225,854.044,69.456,988.955,87.109,191.21,209.362,1281.167,1.53,0.67,0.055
4603,omegacsd_SLFNMB04,rmsd55-opt,10994.438,153.42,853.1439999999999,69.26899999999999,997.633,86.574,190.14700000000002,208.456,1276.772,3.55,3.3,0.055
4604,omegacsd_SLFNMB04,rmsd71-opt,11098.108,153.00799999999998,852.0830000000001,69.255,981.318,86.759,191.58,208.695,1277.6589999999999,1.23,0.68,0.055
4605,omegacsd_SLFNMB04,rmsd79-opt,10769.204,152.658,849.51,69.112,978.5219999999999,86.561,190.30700000000002,207.65400000000002,1274.114,6.06,1.73,0.047
4606,omegacsd_SLFNMB04,rmsd83-opt,10916.245,152.704,853.931,69.124,977.334,86.74799999999999,190.91,209.486,1277.1889999999999,3.13,3.13,0.055
4607,omegacsd_SLFNMB04,rmsd84-opt,11241.85,152.667,851.423,69.28399999999999,981.553,86.696,190.855,208.503,1275.736,6.22,1.99,0.047
4608,omegacsd_SLFNMF02,rmsd111-opt,14346.466,217.795,1075.116,90.427,1246.306,99.441,235.66099999999997,282.22700000000003,1628.55,4.78,0.86,0.062
4609,omegacsd_SLFNMF02,rmsd112-opt,13969.075,219.03099999999998,1073.101,90.38,1253.91,99.022,234.745,282.155,1627.251,3.75,0.87,0.062
4610,omegacsd_SLFNMF02,rmsd121-opt,14868.027,216.763,1078.4189999999999,90.331,1249.9489999999998,99.359,237.25900000000001,283.282,1634.079,5.12,0.72,0.062
4611,omegacsd_SLFNMF02,rmsd124-opt,15153.257,218.31400000000002,1076.891,90.62700000000001,1311.0079999999998,99.49700000000001,236.02900000000002,283.301,1634.918,4.49,0.65,0.062
4612,omegacsd_SLFNMF02,rmsd125-opt,15329.225,217.925,1078.599,90.509,1305.3239999999998,99.54700000000001,236.678,283.211,1634.4660000000001,5.04,0.98,0.07
4613,omegacsd_SLFNMF02,rmsd127-opt,14583.927,216.63,1078.839,90.286,1300.463,99.325,236.235,282.03700000000003,1635.569,3.19,3.86,0.055
4614,omegacsd_SLFNMF02,rmsd163-opt,15027.305,217.62099999999998,1075.634,90.14200000000001,1246.747,99.13,235.766,283.161,1629.57,6.43,2.63,0.055
4615,omegacsd_SLFNMF02,rmsd164-opt,14374.864,216.84900000000002,1074.155,89.93,1252.2069999999999,98.81700000000001,234.949,280.408,1626.09,6.33,2.79,0.062
4616,omegacsd_SLFNMF02,rmsd190-opt,14632.492,217.38099999999997,1075.859,90.189,1267.68,99.066,234.55900000000003,282.041,1632.986,3.75,2.4,0.062
4617,omegacsd_SLFNMF02,rmsd191-opt,14554.636999999999,217.429,1074.386,89.73700000000001,1255.73,98.79899999999999,234.615,281.374,1623.356,8.66,0.68,0.055
4618,omegacsd_SOPNAM,rmsd160-opt,26517.967,356.961,1816.033,151.812,2567.462,170.665,406.48,534.826,2811.375,8.19,4.32,0.07
4619,omegacsd_SOPNAM,rmsd175-opt,26395.686,353.661,1802.047,150.594,2559.158,157.377,401.983,526.335,2778.272,5.43,1.1,0.07
4620,omegacsd_SOPNAM,rmsd176-opt,26398.873,384.833,1960.51,149.274,2555.311,157.048,400.82599999999996,520.9580000000001,2760.79,2.34,0.91,0.07
4621,omegacsd_SOPNAM,rmsd229-opt,26594.103,352.60400000000004,1796.185,149.664,2548.655,156.844,403.315,523.443,2767.917,4.16,1.03,0.078
4622,omegacsd_SOPNAM,rmsd230-opt,26052.521,381.19599999999997,1950.119,149.362,2563.635,156.986,399.82099999999997,520.505,2754.205,3.02,2.23,0.07
4623,omegacsd_SOPNAM,rmsd232-opt,25996.819,381.03,1954.8139999999999,148.257,2474.159,167.332,400.281,520.327,2914.36,10.11,4.93,0.062
4624,omegacsd_SOPNAM,rmsd237-opt,24808.122000000003,380.11800000000005,1961.527,149.556,2491.291,164.24099999999999,399.894,455.327,2714.633,6.83,1.03,0.062
4625,omegacsd_SOPNAM,rmsd249-opt,24291.441000000003,353.37199999999996,1813.243,151.12,2497.508,154.351,406.101,534.33,2720.329,7.6,1.01,0.062
4626,omegacsd_SOPNAM,rmsd250-opt,24601.221,353.755,1807.3929999999998,150.72299999999998,2470.699,164.801,405.01300000000003,478.37300000000005,2722.508,2.15,1.58,0.07
4627,omegacsd_SOPNAM,rmsd54-opt,23399.345,348.14599999999996,1951.306,149.48,2492.5879999999997,162.071,393.25300000000004,527.077,2831.942,6.65,2.76,0.062
4628,omegacsd_SOPSIZ,rmsd134-opt,13274.226999999999,210.476,1023.3860000000001,89.0,1214.312,104.64,229.606,302.904,1550.4720000000002,1.79,0.72,0.039
4629,omegacsd_SOPSIZ,rmsd158-opt,12972.32,206.662,1008.193,84.244,1201.7069999999999,101.958,228.403,303.43,1530.3039999999999,1.66,2.11,0.039
4630,omegacsd_SOPSIZ,rmsd159-opt,12962.864,209.48,1022.5830000000001,89.135,1209.713,104.02799999999999,232.778,301.94,1547.9479999999999,5.08,2.09,0.039
4631,omegacsd_SOPSIZ,rmsd15-opt,12859.596000000001,205.763,1009.2919999999999,84.33200000000001,1209.883,101.917,228.333,302.376,1530.5829999999999,5.35,0.71,0.039
4632,omegacsd_SOPSIZ,rmsd221-opt,12990.758999999998,206.81900000000002,1012.255,84.53200000000001,1226.723,102.292,229.72799999999998,306.117,1531.984,2.72,0.78,0.031
4633,omegacsd_SOPSIZ,rmsd236-opt,13345.548999999999,207.80200000000002,1015.738,84.118,1200.527,102.62299999999999,229.27200000000002,307.724,1536.935,4.82,0.65,0.039
4634,omegacsd_SOPSIZ,rmsd237-opt,12822.045,207.264,1010.7869999999999,84.6,1201.087,102.573,229.959,300.77299999999997,1530.039,2.41,0.69,0.031
4635,omegacsd_SOPSIZ,rmsd51-opt,13078.246000000001,206.549,1009.747,84.538,1149.448,102.241,227.96599999999998,292.363,1528.905,3.2,0.74,0.039
4636,omegacsd_SOPSIZ,rmsd71-opt,12733.098,190.49,1011.992,84.71600000000001,1164.345,102.318,244.04,262.471,1531.773,4.32,0.72,0.039
4637,omegacsd_SOPSIZ,rmsd96-opt,13324.468,209.957,1025.2939999999999,88.99,1224.66,98.272,234.688,303.907,1554.415,2.34,0.68,0.039
4638,omegacsd_SORCOR,rmsd103-opt,19586.318,313.816,1582.921,116.399,1962.0379999999998,138.47899999999998,326.53,452.25699999999995,2224.004,3.82,2.13,0.086
4639,omegacsd_SORCOR,rmsd174-opt,19374.004,312.48400000000004,1581.588,115.62200000000001,1954.625,138.041,326.585,451.395,2215.636,6.34,1.01,0.062
4640,omegacsd_SORCOR,rmsd176-opt,19040.493000000002,313.171,1574.029,116.77799999999999,1990.4479999999999,138.269,321.522,448.18699999999995,2209.646,3.57,9.88,0.062
4641,omegacsd_SORCOR,rmsd178-opt,17510.627,310.483,1575.8310000000001,114.87799999999999,1957.0620000000001,137.83100000000002,306.77,443.654,2204.4320000000002,3.54,2.07,0.062
4642,omegacsd_SORCOR,rmsd195-opt,16608.726000000002,310.849,1574.3429999999998,115.54,1947.0339999999999,137.64700000000002,306.844,432.80199999999996,2193.688,2.31,0.85,0.07
4643,omegacsd_SORCOR,rmsd198-opt,16551.74,314.031,1577.0079999999998,116.09299999999999,1977.033,138.07399999999998,294.957,443.214,2209.554,2.05,2.69,0.07
4644,omegacsd_SORCOR,rmsd239-opt,19101.037,313.754,1581.1070000000002,107.66,1928.4879999999998,138.108,315.596,443.833,2215.155,3.19,0.88,0.07
4645,omegacsd_SORCOR,rmsd241-opt,19115.409,313.039,1561.021,116.495,1892.602,138.004,304.257,439.291,2215.064,3.98,1.04,0.062
4646,omegacsd_SORCOR,rmsd5-opt,19258.779,311.289,1553.234,115.20299999999999,1922.14,138.295,303.248,436.76800000000003,2325.6079999999997,6.19,0.8,0.07
4647,omegacsd_SORCOR,rmsd9-opt,19299.043,307.481,1560.4360000000001,114.836,1915.904,138.14600000000002,308.17900000000003,441.64300000000003,2208.21,4.38,3.58,0.07
4648,omegacsd_SOWCOW,rmsd103-opt,25785.411,377.043,1959.489,138.373,2491.8179999999998,154.342,411.825,533.643,2973.005,6.83,3.44,0.055
4649,omegacsd_SOWCOW,rmsd112-opt,25127.781000000003,373.026,1948.068,139.19,2471.8289999999997,164.368,408.98900000000003,530.232,2962.4390000000003,4.66,0.78,0.055
4650,omegacsd_SOWCOW,rmsd125-opt,24987.496,376.909,1945.807,138.481,2220.1639999999998,153.912,410.60699999999997,530.4490000000001,2953.0640000000003,6.31,1.46,0.055
4651,omegacsd_SOWCOW,rmsd126-opt,24181.502999999997,375.285,1953.191,138.634,2240.226,153.764,411.207,525.94,2957.348,7.81,3.87,0.055
4652,omegacsd_SOWCOW,rmsd131-opt,23626.371,379.935,1956.2720000000002,138.545,2348.35,154.17700000000002,410.475,518.626,2962.868,5.62,2.05,0.047
4653,omegacsd_SOWCOW,rmsd132-opt,23807.162999999997,377.53,1938.21,138.019,2360.256,164.34799999999998,409.64099999999996,512.378,2956.559,5.37,1.75,0.047
4654,omegacsd_SOWCOW,rmsd152-opt,24037.535,376.51,1922.4029999999998,137.836,2353.951,164.40900000000002,410.075,507.751,2947.509,3.29,0.89,0.047
4655,omegacsd_SOWCOW,rmsd196-opt,24446.152000000002,376.83,1934.6879999999999,136.507,2363.683,154.339,411.43,521.138,2927.236,2.27,0.91,0.047
4656,omegacsd_SOWCOW,rmsd201-opt,24187.772999999997,373.13300000000004,1735.1629999999998,136.582,2282.475,153.235,400.897,519.0790000000001,2859.508,6.75,0.91,0.055
4657,omegacsd_SOWCOW,rmsd205-opt,21221.581000000002,372.75300000000004,1906.156,136.388,2129.2960000000003,163.705,385.36699999999996,492.876,2873.6740000000004,2.38,1.94,0.055
4658,omegacsd_SPIRIL,rmsd109-opt,33792.909,622.42,3048.265,195.108,4706.416,254.368,577.784,787.9760000000001,4635.751,5.42,1.1,0.086
4659,omegacsd_SPIRIL,rmsd113-opt,33985.428,616.591,3025.433,193.662,4453.661,252.24099999999999,573.327,781.4069999999999,4577.883,3.23,1.47,0.078
4660,omegacsd_SPIRIL,rmsd121-opt,35178.005,616.486,3027.382,193.39700000000002,4449.468,252.271,572.578,765.814,4572.813,4.77,1.03,0.07
4661,omegacsd_SPIRIL,rmsd12-opt,34873.432,669.0830000000001,3255.087,211.918,4716.782999999999,255.294,667.673,845.436,5012.7570000000005,4.39,2.94,0.078
4662,omegacsd_SPIRIL,rmsd19-opt,32746.487,683.0360000000001,3064.1479999999997,209.102,4614.782999999999,261.634,643.86,883.7719999999999,5184.222,2.94,1.03,0.078
4663,omegacsd_SPIRIL,rmsd20-opt,31338.936,652.096,2880.745,219.317,5136.054,248.0,610.431,835.5169999999999,4907.514,3.45,1.21,0.062
4664,omegacsd_SPIRIL,rmsd246-opt,29841.631,627.855,3074.715,193.108,4917.384,253.71200000000002,580.999,762.0169999999999,4651.191,3.22,1.19,0.07
4665,omegacsd_SPIRIL,rmsd36-opt,37480.543,647.077,3205.6420000000003,198.71400000000003,4816.127,262.529,593.441,769.061,4833.3679999999995,4.06,1.06,0.07
4666,omegacsd_SPIRIL,rmsd44-opt,39368.35,673.686,3375.2470000000003,202.274,4957.722,266.934,704.245,849.4789999999999,5151.121,4.22,1.47,0.078
4667,omegacsd_SPIRIL,rmsd94-opt,36601.536,639.487,3291.735,204.18599999999998,5003.258,265.972,693.967,856.488,5168.538,4.44,2.33,0.078
4668,omegacsd_SURREC,rmsd100-opt,37368.882000000005,515.065,2585.657,200.42,3312.268,213.782,549.908,820.998,3850.867,8.28,3.02,0.055
4669,omegacsd_SURREC,rmsd111-opt,35738.638,509.26599999999996,2368.9410000000003,200.25400000000002,3205.867,213.685,548.467,804.0010000000001,3799.5559999999996,5.73,1.42,0.055
4670,omegacsd_SURREC,rmsd112-opt,36222.96,509.293,2370.469,198.00400000000002,3133.99,213.493,546.345,806.403,3722.784,6.08,1.2,0.055
4671,omegacsd_SURREC,rmsd126-opt,36678.402,501.336,2355.321,196.72,3120.3340000000003,211.416,542.2330000000001,794.93,3628.965,2.83,5.99,0.055
4672,omegacsd_SURREC,rmsd12-opt,39111.876000000004,506.11699999999996,2601.7729999999997,199.91,3211.573,214.563,548.48,799.834,3589.281,3.77,2.7,0.055
4673,omegacsd_SURREC,rmsd149-opt,37115.77,503.70599999999996,2350.746,198.923,3205.259,212.338,546.815,767.995,3940.4159999999997,5.29,3.0,0.047
4674,omegacsd_SURREC,rmsd150-opt,33062.759,505.791,2361.31,198.847,2947.4040000000005,214.174,547.643,793.395,4114.008,3.76,1.3,0.047
4675,omegacsd_SURREC,rmsd169-opt,36967.312000000005,447.89,2234.3,183.048,3280.2859999999996,191.484,464.43,692.7,4184.888,7.27,1.29,0.062
4676,omegacsd_SURREC,rmsd217-opt,38028.849,456.591,2335.7329999999997,181.477,3512.197,191.044,463.475,693.998,4205.323,3.37,2.22,0.062
4677,omegacsd_SURREC,rmsd246-opt,37978.468,502.691,2614.029,196.53599999999997,3483.78,211.128,512.986,780.551,4117.538,5.05,3.08,0.047
4678,omegacsd_TAJSEC,rmsd12-opt,24821.113999999998,299.35900000000004,1571.275,136.586,1987.3829999999998,144.619,341.67400000000004,512.231,2485.619,5.18,4.19,0.047
4679,omegacsd_TAJSEC,rmsd13-opt,24719.237,298.582,1567.152,124.917,2001.899,144.16,338.598,514.4490000000001,2473.994,5.35,1.5,0.047
4680,omegacsd_TAJSEC,rmsd18-opt,28254.013,322.392,1695.636,135.232,2055.864,155.062,398.68199999999996,632.07,2648.679,3.8,0.8,0.047
4681,omegacsd_TAJSEC,rmsd19-opt,28460.924,322.45,1698.7979999999998,135.112,2010.558,155.494,398.977,630.986,2661.438,3.82,1.34,0.047
4682,omegacsd_TAJSEC,rmsd1-opt,27946.452,322.918,1699.0410000000002,135.338,2005.201,155.319,399.05300000000005,632.5269999999999,2658.968,2.46,0.78,0.047
4683,omegacsd_TAJSEC,rmsd20-opt,26994.991,322.975,1696.6870000000001,130.615,2013.5410000000002,152.077,398.874,632.332,2653.167,6.64,1.59,0.047
4684,omegacsd_TAJSEC,rmsd21-opt,27689.412,322.589,1701.906,130.586,2025.161,150.252,397.065,637.492,2654.92,9.62,1.56,0.047
4685,omegacsd_TAJSEC,rmsd2-opt,27727.886000000002,322.345,1699.7579999999998,144.525,1963.411,150.662,398.037,651.9590000000001,2620.552,6.11,0.8,0.047
4686,omegacsd_TAJSEC,rmsd5-opt,26358.137000000002,322.547,1701.213,130.043,2029.229,145.862,396.42900000000003,654.054,2622.094,6.11,3.56,0.047
4687,omegacsd_TAJSEC,rmsd9-opt,27497.112,322.699,1690.934,134.613,2033.469,142.82,396.254,652.4630000000001,2729.34,4.68,0.84,0.047
4688,omegacsd_TANNOL,rmsd137-opt,23030.37,372.805,1698.61,135.612,2345.417,169.03400000000002,404.971,493.884,3044.808,1.65,1.3,0.047
4689,omegacsd_TANNOL,rmsd146-opt,22631.44,365.725,1656.611,132.262,2419.835,165.825,394.579,479.44800000000004,2979.9040000000005,2.91,0.88,0.047
4690,omegacsd_TANNOL,rmsd195-opt,23612.757,379.01300000000003,1879.7220000000002,126.67,2367.804,171.475,413.58,524.903,3097.934,3.98,4.6,0.047
4691,omegacsd_TANNOL,rmsd198-opt,22193.999,356.343,1617.007,128.393,2251.987,161.16899999999998,383.35400000000004,460.55800000000005,2907.675,3.43,3.29,0.047
4692,omegacsd_TANNOL,rmsd201-opt,22032.743,365.884,1666.04,132.695,2294.319,166.669,397.12199999999996,484.713,3005.075,4.08,2.16,0.039
4693,omegacsd_TANNOL,rmsd202-opt,22847.33,366.055,1672.7939999999999,132.605,2302.823,166.87900000000002,398.295,485.37199999999996,3007.6,4.04,0.83,0.047
4694,omegacsd_TANNOL,rmsd246-opt,20373.724,357.667,1622.0420000000001,127.706,2261.152,161.82399999999998,384.42800000000005,452.16,2921.185,3.63,0.83,0.047
4695,omegacsd_TANNOL,rmsd249-opt,22789.994,378.82,1877.6029999999998,125.88799999999999,2416.406,171.31799999999998,405.074,512.087,3098.1890000000003,0.89,0.78,0.047
