mol,geom,seconds
omegacsd_PEPHEX,rmsd190-opt,668.583
omegacsd_PEPHEX,rmsd19-opt,561.914
omegacsd_PEPHEX,rmsd20-opt,558.927
omegacsd_PEPHEX,rmsd90-opt,555.488
omegacsd_PEPHEX,rmsd94-opt,563.397
omegacsd_PONXUL,rmsd127-opt,807.478
omegacsd_PONXUL,rmsd149-opt,792.398
omegacsd_PONXUL,rmsd151-opt,761.941
omegacsd_PONXUL,rmsd219-opt,836.446
omegacsd_PONXUL,rmsd229-opt,843.459
omegacsd_PONXUL,rmsd249-opt,789.898
omegacsd_PONXUL,rmsd30-opt,847.237
omegacsd_PONXUL,rmsd49-opt,836.316
omegacsd_PONXUL,rmsd71-opt,773.497
omegacsd_PONXUL,rmsd80-opt,762.866
omegacsd_SAGWOM,rmsd104-opt,261.454
omegacsd_SAGWOM,rmsd111-opt,252.053
omegacsd_SAGWOM,rmsd141-opt,254.635
omegacsd_SAGWOM,rmsd176-opt,273.198
omegacsd_SAGWOM,rmsd178-opt,250.03
