mol,geom,seconds
omegapdb_1r4p,rmsd28-opt,0.141597271
omegapdb_1r4p,rmsd30-opt,0.140648127
omegapdb_1r4p,rmsd38-opt,0.1407969
omegapdb_1r4p,rmsd9-opt,0.141088009
omegapdb_1rf6,rmsd17-opt,0.139496088
omegapdb_1rf6,rmsd184-opt,0.141189098
omegapdb_1rf6,rmsd44-opt,0.141386032
omegapdb_1rf6,rmsd45-opt,0.140614748
omegapdb_1rf6,rmsd5-opt,0.141123533
omegapdb_2aj8,rmsd125-opt,0.140594006
omegapdb_2aj8,rmsd127-opt,0.141433716
omegapdb_2j47,rmsd213-opt,0.140868902
omegapdb_2j47,rmsd221-opt,0.140914202
omegapdb_2j47,rmsd52-opt,0.141402483
omegapdb_2j47,rmsd55-opt,0.140795469
omegapdb_2j47,rmsd8-opt,0.141686916
astex_1g9v,rmsd176-opt,0.140921593
astex_1g9v,rmsd203-opt,0.141518116
astex_1g9v,rmsd209-opt,0.140803576
astex_1g9v,rmsd232-opt,0.141194582
astex_1g9v,rmsd75-opt,0.140724659
astex_1gkc,rmsd224-opt,0.141051292
astex_1gkc,rmsd66-opt,0.141038418
astex_1gkc,rmsd78-opt,0.142175913
astex_1gkc,rmsd79-opt,0.141396999
astex_1gkc,rmsd91-opt,0.14056468
astex_1hp0,rmsd3-opt,0.140986681
astex_1hp0,rmsd33-opt,0.140485764
astex_1hp0,rmsd34-opt,0.141155243
astex_1hp0,rmsd35-opt,0.140774488
astex_1hp0,rmsd9-opt,0.140795708
astex_1hq2,rmsd5-opt,0.141944647
astex_1hq2,rmsd6-opt,0.140474558
astex_1hq2,rmsd7-opt,0.141490459
astex_1hq2,rmsd8-opt,0.141051769
astex_1hq2,rmsd9-opt,0.141153574
astex_1hvy,rmsd208-opt,0.141781807
astex_1hvy,rmsd211-opt,0.140720606
astex_1hvy,rmsd238-opt,0.141364098
astex_1hvy,rmsd49-opt,0.140677452
astex_1hvy,rmsd80-opt,0.14222002
astex_1hwi,rmsd75-opt,0.141317844
astex_1hwi,rmsd9-opt,0.14116478
astex_1hwi,rmsd95-opt,0.141368866
astex_1jje,rmsd58-opt,0.140713692
astex_1jje,rmsd79-opt,0.141426802
astex_1jje,rmsd83-opt,0.140581608
astex_1jje,rmsd84-opt,0.141076088
astex_1jje,rmsd90-opt,0.140574455
astex_1jla,rmsd238-opt,0.141575575
astex_1jla,rmsd26-opt,0.141003609
astex_1jla,rmsd44-opt,0.140305281
astex_1jla,rmsd47-opt,0.141611576
astex_1jla,rmsd90-opt,0.140976191
astex_1k3u,rmsd135-opt,0.141293764
astex_1k3u,rmsd136-opt,0.140898228
astex_1k3u,rmsd173-opt,0.140741825
astex_1k3u,rmsd239-opt,0.141960621
astex_1k3u,rmsd85-opt,0.14071703
astex_1ke5,rmsd192-opt,0.141371727
astex_1ke5,rmsd220-opt,0.140326023
astex_1ke5,rmsd230-opt,0.14160943
astex_1ke5,rmsd231-opt,0.141163588
astex_1ke5,rmsd238-opt,0.140566111
astex_1kzk,rmsd184-opt,0.14151907
astex_1kzk,rmsd188-opt,0.140952587
astex_1kzk,rmsd236-opt,0.141345501
astex_1kzk,rmsd43-opt,0.141479015
astex_1kzk,rmsd58-opt,0.141912937
astex_1l2s,rmsd200-opt,0.140471697
astex_1l2s,rmsd217-opt,0.141183853
astex_1l2s,rmsd220-opt,0.141467094
astex_1l2s,rmsd243-opt,0.140560627
astex_1l2s,rmsd84-opt,0.141563416
astex_1lrh,rmsd127-opt,0.140697241
astex_1lrh,rmsd13-opt,0.142301559
astex_1lrh,rmsd14-opt,0.141502619
astex_1lrh,rmsd17-opt,0.140718699
astex_1lrh,rmsd20-opt,0.141376019
astex_1m2z,rmsd66-opt,0.141125202
astex_1m2z,rmsd78-opt,0.141387701
astex_1m2z,rmsd85-opt,0.141259909
astex_1m2z,rmsd87-opt,0.141279221
astex_1m2z,rmsd97-opt,0.141232491
astex_1meh,rmsd229-opt,0.140995264
astex_1meh,rmsd54-opt,0.141241789
astex_1meh,rmsd75-opt,0.140148163
astex_1meh,rmsd80-opt,0.142131329
astex_1meh,rmsd88-opt,0.140966654
astex_1n2j,rmsd52-opt,0.141540766
astex_1n2j,rmsd67-opt,0.141121387
astex_1n2j,rmsd80-opt,0.141183853
astex_1n2j,rmsd83-opt,0.140494347
astex_1n2j,rmsd84-opt,0.140521288
astex_1n2v,rmsd59-opt,0.138171673
astex_1n2v,rmsd63-opt,0.13850975
astex_1n2v,rmsd64-opt,0.138338327
astex_1n2v,rmsd65-opt,0.138526678
astex_1n2v,rmsd8-opt,0.137876987
astex_1n46,rmsd35-opt,0.138492584
astex_1n46,rmsd37-opt,0.138531923
astex_1n46,rmsd38-opt,0.138984919
astex_1n46,rmsd39-opt,0.138410091
astex_1n46,rmsd87-opt,0.138175011
astex_1nav,rmsd64-opt,0.13845396
astex_1nav,rmsd66-opt,0.138182163
astex_1nav,rmsd7-opt,0.138373613
astex_1nav,rmsd84-opt,0.138542414
astex_1nav,rmsd95-opt,0.138184547
astex_1of1,rmsd23-opt,0.138189077
astex_1of1,rmsd24-opt,0.138370037
astex_1of1,rmsd25-opt,0.138128757
astex_1of1,rmsd26-opt,0.13859272
astex_1of1,rmsd30-opt,0.138761997
astex_1opk,rmsd97-opt,0.138471603
astex_1opk,rmsd99-opt,0.139008522
astex_1p62,rmsd32-opt,0.138600826
astex_1p62,rmsd33-opt,0.138652563
astex_1p62,rmsd4-opt,0.139059067
astex_1p62,rmsd6-opt,0.138477325
astex_1p62,rmsd9-opt,0.138378859
astex_1q4g,rmsd130-opt,0.138170958
astex_1q4g,rmsd143-opt,0.138492823
astex_1q4g,rmsd89-opt,0.138187647
astex_1q4g,rmsd92-opt,0.138440132
astex_1q4g,rmsd98-opt,0.138717651
astex_1r55,rmsd200-opt,0.138185024
astex_1r55,rmsd218-opt,0.138328791
astex_1r55,rmsd223-opt,0.138622761
astex_1r55,rmsd235-opt,0.138470173
astex_1r55,rmsd64-opt,0.138383627
astex_1r58,rmsd72-opt,0.138150215
astex_1r58,rmsd73-opt,0.138738871
astex_1r58,rmsd75-opt,0.138514519
astex_1r58,rmsd80-opt,0.138286591
astex_1r58,rmsd94-opt,0.138567209
astex_1r9o,rmsd156-opt,0.138159275
astex_1r9o,rmsd159-opt,0.138440371
astex_1r9o,rmsd160-opt,0.138070107
astex_1r9o,rmsd161-opt,0.138350487
astex_1r9o,rmsd162-opt,0.138552427
astex_1sg0,rmsd15-opt,0.138540745
astex_1sg0,rmsd3-opt,0.138175726
astex_1sg0,rmsd6-opt,0.138373852
astex_1sg0,rmsd8-opt,0.138759375
astex_1sg0,rmsd9-opt,0.138538122
astex_1sq5,rmsd202-opt,0.138559818
astex_1sq5,rmsd205-opt,0.138714075
astex_1sq5,rmsd246-opt,0.138408184
astex_1sq5,rmsd49-opt,0.138547182
astex_1sq5,rmsd79-opt,0.138364792
astex_1t40,rmsd48-opt,0.138514757
astex_1t40,rmsd78-opt,0.138314247
astex_1t40,rmsd82-opt,0.138527632
astex_1t9b,rmsd71-opt,0.138133526
astex_1t9b,rmsd86-opt,0.138713121
astex_1t9b,rmsd9-opt,0.138474703
astex_1t9b,rmsd91-opt,0.138491154
astex_1t9b,rmsd94-opt,0.138662577
astex_1tow,rmsd155-opt,0.138262272
astex_1tow,rmsd158-opt,0.138459682
astex_1tow,rmsd160-opt,0.138392448
astex_1tow,rmsd186-opt,0.138545036
astex_1tow,rmsd187-opt,0.138445616
astex_1tz8,rmsd156-opt,0.138708591
astex_1tz8,rmsd157-opt,0.138412476
astex_1tz8,rmsd158-opt,0.138834953
astex_1tz8,rmsd161-opt,0.138650417
astex_1tz8,rmsd172-opt,0.1381073
astex_1u1c,rmsd210-opt,0.138759613
astex_1u1c,rmsd211-opt,0.138445377
astex_1u1c,rmsd229-opt,0.138161182
astex_1u1c,rmsd79-opt,0.138800144
astex_1u1c,rmsd98-opt,0.138739109
astex_1uml,rmsd198-opt,0.138843536
astex_1uml,rmsd212-opt,0.138340473
astex_1uml,rmsd243-opt,0.13831234
astex_1uml,rmsd249-opt,0.138167143
astex_1uml,rmsd77-opt,0.138390303
astex_1unl,rmsd70-opt,0.13850069
astex_1unl,rmsd92-opt,0.138950348
astex_1unl,rmsd99-opt,0.1386168
astex_1v0p,rmsd147-opt,0.138279676
