mol,geom,seconds
omegacsd_CMPEPI,rmsd189-opt,82.385
omegacsd_CMPEPI,rmsd35-opt,81.755
omegacsd_CMPEPI,rmsd42-opt,82.007
omegacsd_CMPEPI,rmsd47-opt,82.736
omegacsd_CMPEPI,rmsd4-opt,82.729
omegacsd_CMPEPI,rmsd51-opt,82.209
omegacsd_CMPEPI,rmsd91-opt,82.652
omegacsd_CMPEPI,rmsd96-opt,82.266
omegacsd_CMPEPI,rmsd97-opt,82.581
omegacsd_CYCLIZ10,rmsd25-opt,121.864
omegacsd_CYCLIZ10,rmsd27-opt,119.768
omegacsd_CYCLIZ10,rmsd29-opt,119.9
omegacsd_CYCLIZ10,rmsd30-opt,120.074
omegacsd_CYCLIZ10,rmsd31-opt,120.133
omegacsd_CYCLIZ10,rmsd34-opt,120.096
omegacsd_CYCLIZ10,rmsd35-opt,120.658
omegacsd_CYCLIZ10,rmsd37-opt,119.408
omegacsd_CYCLIZ10,rmsd38-opt,120.0
omegacsd_CYCLIZ10,rmsd40-opt,119.989
omegacsd_DIPJAN10,rmsd10-opt,122.692
omegacsd_DIPJAN10,rmsd121-opt,122.805
omegacsd_DIPJAN10,rmsd157-opt,137.679
omegacsd_DIPJAN10,rmsd185-opt,136.634
omegacsd_DIPJAN10,rmsd191-opt,125.061
omegacsd_DIPJAN10,rmsd203-opt,150.57
omegacsd_DIPJAN10,rmsd215-opt,135.957
omegacsd_DIPJAN10,rmsd238-opt,158.677
omegacsd_DIPJAN10,rmsd56-opt,149.235
omegacsd_DIPJAN10,rmsd61-opt,142.351
omegacsd_DIZREJ,rmsd12-opt,133.039
omegacsd_DIZREJ,rmsd13-opt,133.629
omegacsd_DIZREJ,rmsd16-opt,137.187
omegacsd_DIZREJ,rmsd18-opt,137.069
omegacsd_DIZREJ,rmsd25-opt,137.242
omegacsd_DIZREJ,rmsd26-opt,137.301
omegacsd_DIZREJ,rmsd27-opt,137.815
omegacsd_DIZREJ,rmsd28-opt,138.231
omegacsd_DIZREJ,rmsd29-opt,132.825
omegacsd_DIZREJ,rmsd4-opt,132.923
omegacsd_DIZWAK,rmsd104-opt,89.963
omegacsd_DIZWAK,rmsd105-opt,89.668
omegacsd_DIZWAK,rmsd107-opt,90.112
omegacsd_DIZWAK,rmsd108-opt,90.29
omegacsd_DIZWAK,rmsd113-opt,90.138
omegacsd_DIZWAK,rmsd116-opt,90.334
omegacsd_DIZWAK,rmsd121-opt,90.378
omegacsd_DIZWAK,rmsd132-opt,90.235
omegacsd_DIZWAK,rmsd133-opt,90.673
omegacsd_DIZWAK,rmsd245-opt,89.937
omegacsd_DUZRAR,rmsd101-opt,192.314
omegacsd_DUZRAR,rmsd141-opt,192.329
omegacsd_DUZRAR,rmsd154-opt,191.941
omegacsd_DUZRAR,rmsd158-opt,191.417
omegacsd_DUZRAR,rmsd205-opt,191.897
omegacsd_DUZRAR,rmsd234-opt,193.154
omegacsd_DUZRAR,rmsd250-opt,191.915
omegacsd_DUZRAR,rmsd70-opt,191.277
omegacsd_DUZRAR,rmsd71-opt,190.188
omegacsd_DUZRAR,rmsd82-opt,190.45
omegacsd_FAJVAN,rmsd10-opt,154.719
omegacsd_FAJVAN,rmsd127-opt,201.23
omegacsd_FAJVAN,rmsd184-opt,158.581
omegacsd_FAJVAN,rmsd217-opt,215.312
omegacsd_FAJVAN,rmsd22-opt,154.834
omegacsd_FAJVAN,rmsd247-opt,203.318
omegacsd_FAJVAN,rmsd7-opt,214.877
omegacsd_FAJVAN,rmsd80-opt,151.476
omegacsd_FAJVAN,rmsd98-opt,216.349
omegacsd_FAJVAN,rmsd9-opt,205.239
omegacsd_FANRER,rmsd124-opt,286.661
omegacsd_FANRER,rmsd129-opt,267.428
omegacsd_FANRER,rmsd15-opt,287.409
omegacsd_FANRER,rmsd173-opt,286.557
omegacsd_FANRER,rmsd205-opt,288.129
omegacsd_FANRER,rmsd32-opt,268.989
omegacsd_FANRER,rmsd42-opt,284.739
omegacsd_FANRER,rmsd72-opt,278.741
omegacsd_FANRER,rmsd84-opt,259.844
omegacsd_FANRER,rmsd85-opt,278.801
omegacsd_FEKYEZ,rmsd105-opt,100.562
omegacsd_FEKYEZ,rmsd134-opt,101.73
omegacsd_FEKYEZ,rmsd13-opt,101.607
omegacsd_FEKYEZ,rmsd14-opt,101.014
omegacsd_FEKYEZ,rmsd15-opt,101.337
omegacsd_FEKYEZ,rmsd172-opt,101.165
omegacsd_FEKYEZ,rmsd175-opt,101.412
omegacsd_FEKYEZ,rmsd1-opt,101.341
omegacsd_FEKYEZ,rmsd214-opt,100.949
omegacsd_FEKYEZ,rmsd238-opt,101.893
omegacsd_FEVZUB,rmsd103-opt,101.566
omegacsd_FEVZUB,rmsd106-opt,97.116
omegacsd_FEVZUB,rmsd139-opt,101.681
omegacsd_FEVZUB,rmsd14-opt,102.526
omegacsd_FEVZUB,rmsd17-opt,102.495
omegacsd_FEVZUB,rmsd18-opt,101.983
omegacsd_FEVZUB,rmsd24-opt,102.763
omegacsd_FEVZUB,rmsd25-opt,102.578
omegacsd_FEVZUB,rmsd32-opt,100.805
omegacsd_FEVZUB,rmsd33-opt,100.895
omegacsd_FOLYIO,rmsd112-opt,181.653
omegacsd_FOLYIO,rmsd123-opt,167.992
omegacsd_FOLYIO,rmsd141-opt,181.677
omegacsd_FOLYIO,rmsd151-opt,181.707
omegacsd_FOLYIO,rmsd173-opt,181.343
omegacsd_FOLYIO,rmsd233-opt,181.411
omegacsd_FOLYIO,rmsd5-opt,181.799
omegacsd_FOLYIO,rmsd62-opt,181.871
omegacsd_FOLYIO,rmsd95-opt,181.992
omegacsd_FOLYIO,rmsd9-opt,182.33
omegacsd_FOPMIG,rmsd22-opt,88.479
omegacsd_FOPMIG,rmsd23-opt,88.038
omegacsd_FOPMIG,rmsd24-opt,88.081
omegacsd_FOPMIG,rmsd25-opt,87.455
omegacsd_FOPMIG,rmsd26-opt,87.212
omegacsd_FOPMIG,rmsd27-opt,87.264
omegacsd_FOPMIG,rmsd28-opt,87.801
omegacsd_FOPMIG,rmsd29-opt,87.837
omegacsd_FOPMIG,rmsd31-opt,87.346
omegacsd_FOPMIG,rmsd32-opt,88.109
omegacsd_FUPFIF,rmsd18-opt,122.463
omegacsd_FUPFIF,rmsd48-opt,122.915
omegacsd_FUPFIF,rmsd49-opt,122.391
omegacsd_FUPFIF,rmsd50-opt,122.91
omegacsd_FUPFIF,rmsd53-opt,123.574
omegacsd_FUPFIF,rmsd58-opt,121.922
omegacsd_FUPFIF,rmsd59-opt,122.172
omegacsd_FUPFIF,rmsd60-opt,123.869
omegacsd_FUPFIF,rmsd61-opt,123.451
omegacsd_FUPFIF,rmsd7-opt,123.369
omegacsd_GALMOV,rmsd104-opt,145.106
omegacsd_GALMOV,rmsd105-opt,144.398
omegacsd_GALMOV,rmsd106-opt,155.086
omegacsd_GALMOV,rmsd107-opt,144.725
omegacsd_GALMOV,rmsd10-opt,152.157
omegacsd_GALMOV,rmsd113-opt,155.672
omegacsd_GALMOV,rmsd114-opt,145.157
omegacsd_GALMOV,rmsd154-opt,144.606
omegacsd_GALMOV,rmsd156-opt,144.75
omegacsd_GALMOV,rmsd157-opt,144.9
omegacsd_GEKWAU,rmsd122-opt,77.961
omegacsd_GEKWAU,rmsd123-opt,77.147
omegacsd_GEKWAU,rmsd12-opt,77.302
omegacsd_GEKWAU,rmsd131-opt,81.077
omegacsd_GEKWAU,rmsd155-opt,77.694
omegacsd_GEKWAU,rmsd238-opt,77.423
omegacsd_GEKWAU,rmsd39-opt,77.569
omegacsd_GEKWAU,rmsd67-opt,77.326
omegacsd_GEKWAU,rmsd79-opt,77.511
omegacsd_GEKWAU,rmsd85-opt,77.287
omegacsd_HEPYAC,rmsd103-opt,222.427
omegacsd_HEPYAC,rmsd104-opt,221.943
omegacsd_HEPYAC,rmsd141-opt,232.256
omegacsd_HEPYAC,rmsd176-opt,214.051
omegacsd_HEPYAC,rmsd192-opt,225.272
omegacsd_HEPYAC,rmsd193-opt,224.178
omegacsd_HEPYAC,rmsd247-opt,231.286
omegacsd_HEPYAC,rmsd42-opt,229.374
omegacsd_HEPYAC,rmsd43-opt,223.706
omegacsd_HEPYAC,rmsd83-opt,215.109
omegacsd_HEVJAT,rmsd100-opt,92.541
omegacsd_HEVJAT,rmsd103-opt,92.14
omegacsd_HEVJAT,rmsd106-opt,92.174
omegacsd_HEVJAT,rmsd107-opt,92.439
omegacsd_HEVJAT,rmsd109-opt,92.612
omegacsd_HEVJAT,rmsd10-opt,92.473
omegacsd_HEVJAT,rmsd148-opt,91.767
omegacsd_HEVJAT,rmsd153-opt,92.072
omegacsd_HEVJAT,rmsd158-opt,92.192
omegacsd_HEVJAT,rmsd1-opt,92.29
omegacsd_JUBJOF,rmsd114-opt,78.412
omegacsd_JUBJOF,rmsd142-opt,78.506
omegacsd_JUBJOF,rmsd145-opt,78.248
omegacsd_JUBJOF,rmsd158-opt,78.348
omegacsd_JUBJOF,rmsd17-opt,78.195
omegacsd_JUBJOF,rmsd185-opt,78.528
omegacsd_JUBJOF,rmsd192-opt,78.686
omegacsd_JUBJOF,rmsd198-opt,78.371
omegacsd_JUBJOF,rmsd1-opt,78.242
omegacsd_JUBJOF,rmsd233-opt,78.491
omegacsd_KEMHOZ,rmsd16-opt,147.675
omegacsd_KEMHOZ,rmsd19-opt,147.832
omegacsd_KEMHOZ,rmsd1-opt,147.692
omegacsd_KEMHOZ,rmsd20-opt,147.524
omegacsd_KEMHOZ,rmsd21-opt,148.978
omegacsd_KEMHOZ,rmsd22-opt,149.133
omegacsd_KEMHOZ,rmsd23-opt,148.333
omegacsd_KEMHOZ,rmsd24-opt,148.572
omegacsd_KEMHOZ,rmsd2-opt,148.455
omegacsd_KEMHOZ,rmsd4-opt,149.339
omegacsd_PEPHEX,rmsd146-opt,147.76
omegacsd_PEPHEX,rmsd155-opt,167.381
omegacsd_PEPHEX,rmsd156-opt,166.562
omegacsd_PEPHEX,rmsd174-opt,147.947
omegacsd_PEPHEX,rmsd189-opt,167.505
omegacsd_PEPHEX,rmsd190-opt,197.613
omegacsd_PEPHEX,rmsd19-opt,167.87
omegacsd_PEPHEX,rmsd20-opt,167.444
omegacsd_PEPHEX,rmsd90-opt,166.231
omegacsd_PEPHEX,rmsd94-opt,167.25
omegacsd_PONXUL,rmsd127-opt,472.397
omegacsd_PONXUL,rmsd149-opt,489.486
omegacsd_PONXUL,rmsd151-opt,467.559
omegacsd_PONXUL,rmsd219-opt,394.773
omegacsd_PONXUL,rmsd229-opt,411.341
omegacsd_PONXUL,rmsd249-opt,394.079
omegacsd_PONXUL,rmsd30-opt,532.072
omegacsd_PONXUL,rmsd49-opt,472.932
omegacsd_PONXUL,rmsd71-opt,448.972
omegacsd_PONXUL,rmsd80-opt,443.402
omegacsd_SAGWOM,rmsd104-opt,112.772
omegacsd_SAGWOM,rmsd111-opt,109.314
omegacsd_SAGWOM,rmsd141-opt,111.875
omegacsd_SAGWOM,rmsd176-opt,106.321
omegacsd_SAGWOM,rmsd178-opt,110.685
omegacsd_SAGWOM,rmsd19-opt,110.126
omegacsd_SAGWOM,rmsd41-opt,108.548
omegacsd_SAGWOM,rmsd45-opt,108.256
