mol,geom,seconds
omegacsd_BATROD,rmsd111-opt,1476.042
omegacsd_BATROD,rmsd138-opt,1473.782
omegacsd_BATROD,rmsd146-opt,1466.132
omegacsd_BATROD,rmsd206-opt,1474.862
omegacsd_BATROD,rmsd34-opt,1468.732
omegacsd_BATROD,rmsd64-opt,1467.988
omegacsd_BATROD,rmsd73-opt,1466.126
omegacsd_BATROD,rmsd86-opt,1529.077
omegacsd_BUSNIM,rmsd19-opt,2138.832
omegacsd_BUSNIM,rmsd20-opt,2107.695
omegacsd_BUSNIM,rmsd27-opt,2087.875
omegacsd_BUSNIM,rmsd28-opt,2090.279
omegacsd_BUSNIM,rmsd29-opt,2097.04
omegacsd_BUSNIM,rmsd31-opt,2146.744
omegacsd_BUSNIM,rmsd35-opt,2154.23
omegacsd_BUSNIM,rmsd36-opt,2146.139
omegacsd_BUSNIM,rmsd42-opt,2171.896
omegacsd_BUSNIM,rmsd6-opt,2258.24
omegacsd_CAGXEN,rmsd10-opt,1098.786
omegacsd_CAGXEN,rmsd11-opt,1098.995
omegacsd_CAGXEN,rmsd12-opt,1090.421
omegacsd_CAGXEN,rmsd13-opt,1091.852
omegacsd_CAGXEN,rmsd14-opt,1088.003
omegacsd_CAGXEN,rmsd15-opt,1096.595
omegacsd_CAGXEN,rmsd18-opt,1096.696
omegacsd_CAGXEN,rmsd36-opt,1096.392
omegacsd_CAGXEN,rmsd37-opt,1094.154
omegacsd_CAGXEN,rmsd5-opt,1090.95
omegacsd_CALLEG,rmsd129-opt,1560.926
omegacsd_CALLEG,rmsd132-opt,1464.51
omegacsd_CALLEG,rmsd139-opt,1280.366
omegacsd_CALLEG,rmsd140-opt,1281.499
omegacsd_CALLEG,rmsd161-opt,1301.477
omegacsd_CALLEG,rmsd187-opt,1309.102
omegacsd_CALLEG,rmsd18-opt,1301.615
omegacsd_CALLEG,rmsd190-opt,1293.83
omegacsd_CALLEG,rmsd197-opt,1301.354
omegacsd_CALLEG,rmsd61-opt,1306.787
omegacsd_CATXIE,rmsd118-opt,2382.994
omegacsd_CATXIE,rmsd129-opt,2379.606
omegacsd_CATXIE,rmsd168-opt,2391.467
omegacsd_CATXIE,rmsd186-opt,2365.29
omegacsd_CATXIE,rmsd213-opt,2386.993
omegacsd_CATXIE,rmsd23-opt,2365.951
omegacsd_CATXIE,rmsd47-opt,2345.365
omegacsd_CATXIE,rmsd71-opt,2357.691
omegacsd_CATXIE,rmsd80-opt,2389.893
omegacsd_CATXIE,rmsd82-opt,2299.135
omegacsd_CIXTOS,rmsd119-opt,2113.391
omegacsd_CIXTOS,rmsd137-opt,2099.427
omegacsd_CIXTOS,rmsd157-opt,2177.181
omegacsd_CIXTOS,rmsd166-opt,2117.676
omegacsd_CIXTOS,rmsd181-opt,2171.241
omegacsd_CIXTOS,rmsd187-opt,2141.539
omegacsd_CIXTOS,rmsd224-opt,2172.366
omegacsd_CIXTOS,rmsd233-opt,1894.342
omegacsd_CIXTOS,rmsd29-opt,2248.969
omegacsd_CIXTOS,rmsd78-opt,2191.234
omegacsd_CMPEPI,rmsd180-opt,1359.229
omegacsd_CMPEPI,rmsd189-opt,1360.85
omegacsd_CMPEPI,rmsd35-opt,1352.107
omegacsd_CMPEPI,rmsd42-opt,1353.312
omegacsd_CMPEPI,rmsd47-opt,1358.884
